ticker,title,game_date,home_team,away_team,kalshi_team_side,kalshi_prev_price,yes_bid,yes_ask,sb_prob_normed,gap,result,volume,yes_side_won
KXNBAGAME-26JAN15UTADAL-UTA,Utah at Dallas Winner?,2026-01-16,Dallas Mavericks,Utah Jazz,away,0.48,0.0,1.0,0.21607142857142855,-0.2639285714285714,no,419797.00,0
KXNBAGAME-26JAN15PHXDET-PHX,Phoenix at Detroit Winner?,2026-01-16,Detroit Pistons,Phoenix Suns,away,0.43,0.0,1.0,0.32407407407407407,-0.10592592592592592,no,465852.00,0
KXNBAGAME-26JAN15OKCHOU-OKC,Oklahoma City at Houston Winner?,2026-01-16,Houston Rockets,Oklahoma City Thunder,away,0.65,0.0,1.0,0.7006651884700665,0.05066518847006651,yes,256884.00,1
KXNBAGAME-26JAN15NYKGSW-NYK,New York at Golden State Winner?,2026-01-16,Golden State Warriors,New York Knicks,away,0.16,0.0,1.0,0.38916256157635476,0.22916256157635476,no,154733.00,0
KXNBAGAME-26JAN15BOSMIA-MIA,Boston at Miami Winner?,2026-01-16,Miami Heat,Boston Celtics,home,0.48,0.0,1.0,0.6271604938271605,0.14716049382716057,no,50475.00,0
KXNBAGAME-26JAN15CHALAL-LAL,Charlotte at Los Angeles L Winner?,2026-01-16,Los Angeles Lakers,Charlotte Hornets,home,0.8,0.0,1.0,0.77959927140255,-0.020400728597450013,no,42168.00,0
KXNBAGAME-26JAN15ATLPOR-POR,Atlanta at Portland Winner?,2026-01-16,Portland Trail Blazers,Atlanta Hawks,home,0.9,0.0,1.0,0.5762273901808785,-0.3237726098191215,yes,39920.00,1
KXNBAGAME-26JAN15MILSAS-SAS,Milwaukee at San Antonio Winner?,2026-01-16,San Antonio Spurs,Milwaukee Bucks,home,0.8,0.0,1.0,0.7006651884700665,-0.09933481152993351,yes,64740.00,1
KXNBAGAME-26JAN16WASSAC-WAS,Washington at Sacramento Winner?,2026-01-17,Sacramento Kings,Washington Wizards,away,0.66,0.0,1.0,0.10331384015594544,-0.5566861598440546,no,50459.00,0
KXNBAGAME-26JAN16MINHOU-MIN,Minnesota at Houston Winner?,2026-01-17,Houston Rockets,Minnesota Timberwolves,away,0.4,0.0,1.0,0.5929648241206029,0.1929648241206029,no,40705.00,0
KXNBAGAME-26JAN16NOPIND-NOP,New Orleans at Indiana Winner?,2026-01-17,Indiana Pacers,New Orleans Pelicans,away,0.37,0.0,1.0,0.26016260162601623,-0.10983739837398376,no,41016.00,0
KXNBAGAME-26JAN16CLEPHI-PHI,Cleveland at Philadelphia Winner?,2026-01-17,Philadelphia 76ers,Cleveland Cavaliers,home,0.66,0.0,1.0,0.6689655172413794,0.008965517241379395,no,41755.00,0
KXNBAGAME-26JAN16CHIBKN-CHI,Chicago at Brooklyn Winner?,2026-01-17,Brooklyn Nets,Chicago Bulls,away,0.47,0.0,1.0,0.2832618025751073,-0.18673819742489267,no,36960.00,0
KXNBAGAME-26JAN16LACTOR-TOR,Los Angeles C at Toronto Winner?,2026-01-17,Toronto Raptors,Los Angeles Clippers,home,0.72,0.0,1.0,0.6849315068493151,-0.03506849315068483,no,36639.00,0
KXNBAGAME-26JAN18ORLMEM-ORL,Orlando at Memphis Winner?,2026-01-18,Memphis Grizzlies,Orlando Magic,away,0.04,0.0,1.0,0.0854353132628153,0.045435313262815295,no,48296.00,0
KXNBAGAME-26JAN17UTADAL-UTA,Utah at Dallas Winner?,2026-01-18,Dallas Mavericks,Utah Jazz,away,0.45,0.0,1.0,0.19148936170212766,-0.25851063829787235,no,20625.00,0
KXNBAGAME-26JAN17PHXNYK-PHX,Phoenix at New York Winner?,2026-01-18,New York Knicks,Phoenix Suns,away,0.6,0.0,1.0,0.583547557840617,-0.01645244215938302,yes,27400.00,1
KXNBAGAME-26JAN17OKCMIA-OKC,Oklahoma City at Miami Winner?,2026-01-18,Miami Heat,Oklahoma City Thunder,away,0.76,0.0,1.0,0.8553137003841229,0.0953137003841229,no,38864.00,0
KXNBAGAME-26JAN17WASDEN-WAS,Washington at Denver Winner?,2026-01-18,Denver Nuggets,Washington Wizards,away,0.53,0.0,1.0,0.16787264833574528,-0.36212735166425475,no,26171.00,0
KXNBAGAME-26JAN17LALPOR-POR,Los Angeles L at Portland Winner?,2026-01-18,Portland Trail Blazers,Los Angeles Lakers,home,0.96,0.0,1.0,0.7709497206703911,-0.18905027932960883,yes,26105.00,1
KXNBAGAME-26JAN17INDDET-IND,Indiana at Detroit Winner?,2026-01-18,Detroit Pistons,Indiana Pacers,away,0.08,0.0,1.0,0.028848900314195947,-0.05115109968580406,no,32678.00,0
KXNBAGAME-26JAN17CHAGSW-GSW,Charlotte at Golden State Winner?,2026-01-18,Golden State Warriors,Charlotte Hornets,home,0.95,0.0,1.0,0.7838312829525483,-0.16616871704745162,yes,16255.00,1
KXNBAGAME-26JAN17BOSATL-BOS,Boston at Atlanta Winner?,2026-01-18,Atlanta Hawks,Boston Celtics,away,0.87,0.0,1.0,0.7761467889908258,-0.09385321100917421,yes,15200.00,1
KXNBAGAME-26JAN17MINSAS-SAS,Minnesota at San Antonio Winner?,2026-01-18,San Antonio Spurs,Minnesota Timberwolves,home,0.68,0.0,1.0,0.7662337662337663,0.08623376623376622,yes,36260.00,1
KXNBAGAME-26JAN18BKNCHI-CHI,Brooklyn at Chicago Winner?,2026-01-19,Chicago Bulls,Brooklyn Nets,home,0.95,0.0,1.0,0.8639125151883355,-0.0860874848116645,yes,20289.00,1
KXNBAGAME-26JAN18CHADEN-DEN,Charlotte at Denver Winner?,2026-01-19,Denver Nuggets,Charlotte Hornets,home,0.36,0.0,1.0,0.22385321100917432,-0.13614678899082566,no,53199.00,0
KXNBAGAME-26JAN18NOPHOU-NOP,New Orleans at Houston Winner?,2026-01-19,Houston Rockets,New Orleans Pelicans,away,0.09,0.0,1.0,0.18209876543209874,0.09209876543209874,no,35849.00,0
KXNBAGAME-26JAN19MILATL-MIL,Milwaukee at Atlanta Winner?,2026-01-19,Atlanta Hawks,Milwaukee Bucks,away,0.8,0.0,1.0,0.7563352826510722,-0.04366471734892785,yes,37915.00,1
KXNBAGAME-26JAN18PORSAC-SAC,Portland at Sacramento Winner?,2026-01-19,Sacramento Kings,Portland Trail Blazers,home,0.06,0.0,1.0,0.4528795811518324,0.3928795811518324,no,81498.00,0
KXNBAGAME-26JAN18TORLAL-TOR,Toronto at Los Angeles L Winner?,2026-01-19,Los Angeles Lakers,Toronto Raptors,away,0.5,0.0,1.0,0.4253164556962025,-0.07468354430379748,no,38374.00,0
KXNBAGAME-26JAN19OKCCLE-OKC,Oklahoma City at Cleveland Winner?,2026-01-19,Cleveland Cavaliers,Oklahoma City Thunder,away,0.97,0.0,1.0,0.7519685039370079,-0.2180314960629921,yes,43075.00,1
KXNBAGAME-26JAN19LACWAS-WAS,Los Angeles C at Washington Winner?,2026-01-19,Washington Wizards,Los Angeles Clippers,home,0.51,0.0,1.0,0.3195402298850574,-0.19045977011494258,no,14625.00,0
KXNBAGAME-26JAN19UTASAS-UTA,Utah at San Antonio Winner?,2026-01-20,San Antonio Spurs,Utah Jazz,away,0.51,0.0,1.0,0.135102533172497,-0.374897466827503,no,23482.00,0
KXNBAGAME-26JAN19PHXBKN-PHX,Phoenix at Brooklyn Winner?,2026-01-20,Brooklyn Nets,Phoenix Suns,away,0.78,0.0,1.0,0.9187739463601532,0.13877394636015317,yes,16021.00,1
KXNBAGAME-26JAN19MIAGSW-MIA,Miami at Golden State Winner?,2026-01-20,Golden State Warriors,Miami Heat,away,0.8,0.0,1.0,0.41538461538461535,-0.3846153846153847,no,33658.00,0
KXNBAGAME-26JAN19INDPHI-PHI,Indiana at Philadelphia Winner?,2026-01-20,Philadelphia 76ers,Indiana Pacers,home,0.73,0.0,1.0,0.5412371134020618,-0.18876288659793816,yes,24517.00,1
KXNBAGAME-26JAN19DALNYK-NYK,Dallas at New York Winner?,2026-01-20,New York Knicks,Dallas Mavericks,home,0.45,0.0,1.0,0.6964285714285715,0.2464285714285715,no,31179.00,0
KXNBAGAME-26JAN19BOSDET-DET,Boston at Detroit Winner?,2026-01-20,Detroit Pistons,Boston Celtics,home,0.57,0.0,1.0,0.4593175853018373,-0.11068241469816265,yes,29081.00,1
KXNBAGAME-26JAN20SASHOU-SAS,San Antonio at Houston Winner?,2026-01-21,Houston Rockets,San Antonio Spurs,away,0.8,0.0,1.0,0.5199999999999999,-0.28000000000000014,no,72643.00,0
KXNBAGAME-26JAN20PHXPHI-PHX,Phoenix at Philadelphia Winner?,2026-01-21,Philadelphia 76ers,Phoenix Suns,away,0.82,0.0,1.0,0.606060606060606,-0.21393939393939398,yes,82590.00,1
KXNBAGAME-26JAN20MINUTA-UTA,Minnesota at Utah Winner?,2026-01-21,Utah Jazz,Minnesota Timberwolves,home,0.99,0.0,1.0,0.12733644859813084,-0.8626635514018691,yes,80441.00,1
KXNBAGAME-26JAN20TORGSW-TOR,Toronto at Golden State Winner?,2026-01-21,Golden State Warriors,Toronto Raptors,away,0.99,0.0,1.0,0.7615384615384616,-0.22846153846153838,yes,46821.00,1
KXNBAGAME-26JAN20LALDEN-LAL,Los Angeles L at Denver Winner?,2026-01-21,Denver Nuggets,Los Angeles Lakers,away,0.6,0.0,1.0,0.43376623376623374,-0.16623376623376623,yes,83141.00,1
KXNBAGAME-26JAN20LACCHI-LAC,Los Angeles C at Chicago Winner?,2026-01-21,Chicago Bulls,Los Angeles Clippers,away,0.18,0.0,1.0,0.30561797752808995,0.12561797752808995,no,36052.00,0
KXNBAGAME-26JAN20MIASAC-SAC,Miami at Sacramento Winner?,2026-01-21,Sacramento Kings,Miami Heat,home,0.06,0.0,1.0,0.2676348547717842,0.20763485477178423,no,66837.00,0
KXNBAGAME-26JAN21ATLMEM-MEM,Atlanta at Memphis Winner?,2026-01-22,Memphis Grizzlies,Atlanta Hawks,home,0.48,0.48,0.51,0.4792746113989638,-0.0007253886010361588,no,233313.00,0
KXNBAGAME-26JAN21BKNNYK-NYK,Brooklyn at New York Winner?,2026-01-22,New York Knicks,Brooklyn Nets,home,0.97,0.85,1.0,0.96875,-0.0012499999999999734,yes,46457.00,1
KXNBAGAME-26JAN21CLECHA-CLE,Cleveland at Charlotte Winner?,2026-01-22,Charlotte Hornets,Cleveland Cavaliers,away,0.9,0.89,0.9,0.791095890410959,-0.10890410958904106,yes,123379.00,1
KXNBAGAME-26JAN21DETNOP-NOP,Detroit at New Orleans Winner?,2026-01-22,New York Knicks,Brooklyn Nets,home,0.22,0.21,0.22,0.972972972972973,0.752972972972973,no,50807.00,0
KXNBAGAME-26JAN21INDBOS-IND,Indiana at Boston Winner?,2026-01-22,Boston Celtics,Indiana Pacers,away,0.19,0.08,0.18,0.11449579831932775,-0.07550420168067225,no,110425.00,0
KXNBAGAME-26JAN21OKCMIL-OKC,Oklahoma City at Milwaukee Winner?,2026-01-22,Milwaukee Bucks,Oklahoma City Thunder,away,0.82,0.0,1.0,0.8655256723716381,0.04552567237163818,yes,32520.00,1
KXNBAGAME-26JAN21TORSAC-TOR,Toronto at Sacramento Winner?,2026-01-22,Sacramento Kings,Toronto Raptors,away,0.65,0.0,1.0,0.39294710327455923,-0.2570528967254408,yes,43780.00,1
KXNBAGAME-26JAN22SASUTA-UTA,San Antonio at Utah Winner?,2026-01-23,Utah Jazz,San Antonio Spurs,home,0.18,0.0,1.0,0.2606924643584521,0.08069246435845212,no,312405.00,0
KXNBAGAME-26JAN22LALLAC-LAL,Los Angeles L at Los Angeles C Winner?,2026-01-23,Los Angeles Clippers,Los Angeles Lakers,away,0.5,0.0,1.0,0.34855769230769235,-0.15144230769230765,no,418211.00,0
KXNBAGAME-26JAN22MIAPOR-POR,Miami at Portland Winner?,2026-01-23,Portland Trail Blazers,Miami Heat,home,0.58,0.0,1.0,0.7094017094017093,0.12940170940170936,yes,905048.00,1
KXNBAGAME-26JAN22HOUPHI-PHI,Houston at Philadelphia Winner?,2026-01-23,Philadelphia 76ers,Houston Rockets,home,0.45,0.0,1.0,0.420253164556962,-0.029746835443038022,yes,44737.00,1
KXNBAGAME-26JAN22CHIMIN-MIN,Chicago at Minnesota Winner?,2026-01-23,Minnesota Timberwolves,Chicago Bulls,home,0.01,0.0,1.0,0.8108108108108107,0.8008108108108107,no,213918.00,0
KXNBAGAME-26JAN22DENWAS-WAS,Denver at Washington Winner?,2026-01-23,Washington Wizards,Denver Nuggets,home,0.12,0.0,1.0,0.2584493041749503,0.13844930417495033,no,115474.00,0
KXNBAGAME-26JAN22CHAORL-ORL,Charlotte at Orlando Winner?,2026-01-23,Orlando Magic,Charlotte Hornets,home,0.39,0.0,1.0,0.3248259860788863,-0.06517401392111372,no,655194.00,0
KXNBAGAME-26JAN22GSWDAL-GSW,Golden State at Dallas Winner?,2026-01-23,Dallas Mavericks,Golden State Warriors,away,0.67,0.0,1.0,0.6893424036281179,0.0193424036281179,no,537756.00,0
KXNBAGAME-26JAN23TORPOR-TOR,Toronto at Portland Winner?,2026-01-24,Portland Trail Blazers,Toronto Raptors,away,0.66,0.0,1.0,0.6936936936936937,0.03369369369369368,yes,214260.00,1
KXNBAGAME-26JAN23SACCLE-SAC,Sacramento at Cleveland Winner?,2026-01-24,Cleveland Cavaliers,Sacramento Kings,away,0.27,0.0,1.0,0.23076923076923078,-0.039230769230769236,no,795903.00,0
KXNBAGAME-26JAN23PHXATL-PHX,Phoenix at Atlanta Winner?,2026-01-24,Atlanta Hawks,Phoenix Suns,away,0.6,0.0,1.0,0.5145118733509234,-0.08548812664907657,no,91616.00,0
KXNBAGAME-26JAN23INDOKC-OKC,Indiana at Oklahoma City Winner?,2026-01-24,Oklahoma City Thunder,Indiana Pacers,home,0.2,0.0,1.0,0.5772151898734177,0.3772151898734177,no,402588.00,0
KXNBAGAME-26JAN23NOPMEM-NOP,New Orleans at Memphis Winner?,2026-01-24,Memphis Grizzlies,New Orleans Pelicans,away,0.58,0.0,1.0,0.34688995215311,-0.23311004784688993,yes,460509.00,1
KXNBAGAME-26JAN23DENMIL-MIL,Denver at Milwaukee Winner?,2026-01-24,Milwaukee Bucks,Denver Nuggets,home,0.13,0.0,1.0,0.69438202247191,0.56438202247191,no,728807.00,0
KXNBAGAME-26JAN23BOSBKN-BOS,Boston at Brooklyn Winner?,2026-01-24,Brooklyn Nets,Boston Celtics,away,0.77,0.0,1.0,0.7114967462039045,-0.058503253796095556,yes,407130.00,1
KXNBAGAME-26JAN23HOUDET-HOU,Houston at Detroit Winner?,2026-01-24,Detroit Pistons,Houston Rockets,away,0.4,0.0,1.0,0.5380577427821522,0.13805774278215222,yes,100320.00,1
KXNBAGAME-26JAN24NYKPHI-PHI,New York at Philadelphia Winner?,2026-01-24,Philadelphia 76ers,New York Knicks,home,0.5,0.0,1.0,0.5038961038961038,0.003896103896103842,no,143115.00,0
KXNBAGAME-26JAN25SACDET-SAC,Sacramento at Detroit Winner?,2026-01-25,Detroit Pistons,Sacramento Kings,away,0.22,0.0,1.0,0.15426251691474968,-0.06573748308525032,no,74941.00,0
KXNBAGAME-26JAN24MIAUTA-UTA,Miami at Utah Winner?,2026-01-25,Utah Jazz,Miami Heat,home,0.33,0.0,1.0,0.28329809725158567,-0.04670190274841435,no,58836.00,0
KXNBAGAME-26JAN24BOSCHI-CHI,Boston at Chicago Winner?,2026-01-25,Chicago Bulls,Boston Celtics,home,0.98,0.0,1.0,0.4581151832460733,-0.5218848167539267,yes,348760.00,1
KXNBAGAME-26JAN24CLEORL-ORL,Cleveland at Orlando Winner?,2026-01-25,Orlando Magic,Cleveland Cavaliers,home,0.52,0.0,1.0,0.4844559585492228,-0.03554404145077722,no,176425.00,0
KXNBAGAME-26JAN24GSWMIN-MIN,Golden State at Minnesota Winner?,2026-01-25,Minnesota Timberwolves,Golden State Warriors,home,0.69,0.0,1.0,0.6572769953051644,-0.03272300469483558,no,172136.00,0
KXNBAGAME-26JAN24LALDAL-LAL,Los Angeles L at Dallas Winner?,2026-01-25,Dallas Mavericks,Los Angeles Lakers,away,0.61,0.0,1.0,0.7394789579158315,0.12947895791583153,yes,154273.00,1
KXNBAGAME-26JAN25NOPSAS-SAS,New Orleans at San Antonio Winner?,2026-01-26,San Antonio Spurs,New Orleans Pelicans,home,0.84,0.0,1.0,0.797962648556876,-0.04203735144312393,no,47039.00,0
KXNBAGAME-26JAN25BKNLAC-LAC,Brooklyn at Los Angeles C Winner?,2026-01-26,Los Angeles Clippers,Brooklyn Nets,home,0.8,0.0,1.0,0.9711510996858042,0.1711510996858041,yes,49171.00,1
KXNBAGAME-26JAN25MIAPHX-PHX,Miami at Phoenix Winner?,2026-01-26,Phoenix Suns,Miami Heat,home,0.63,0.0,1.0,0.4352331606217616,-0.1947668393782384,no,83442.00,0
KXNBAGAME-26JAN25TOROKC-TOR,Toronto at Oklahoma City Winner?,2026-01-26,Oklahoma City Thunder,Toronto Raptors,away,0.24,0.0,1.0,0.24854368932038837,0.008543689320388376,yes,69569.00,1
KXNBAGAME-26JAN26PORBOS-POR,Portland at Boston Winner?,2026-01-27,Boston Celtics,Portland Trail Blazers,away,0.26,0.0,1.0,0.09341637010676156,-0.16658362989323844,no,59735.00,0
KXNBAGAME-26JAN26GSWMIN-MIN,Golden State at Minnesota Winner?,2026-01-27,Minnesota Timberwolves,Golden State Warriors,home,0.81,0.0,1.0,0.755859375,-0.05414062500000005,yes,244266.00,1
KXNBAGAME-26JAN26LALCHI-LAL,Los Angeles L at Chicago Winner?,2026-01-27,Chicago Bulls,Los Angeles Lakers,away,0.8,0.0,1.0,0.8120063191153238,0.012006319115323794,yes,347390.00,1
KXNBAGAME-26JAN26MEMHOU-MEM,Memphis at Houston Winner?,2026-01-27,Houston Rockets,Memphis Grizzlies,away,0.22,0.0,1.0,0.2725366876310273,0.052536687631027285,no,57798.00,0
KXNBAGAME-26JAN26ORLCLE-ORL,Orlando at Cleveland Winner?,2026-01-27,Cleveland Cavaliers,Orlando Magic,away,0.06,0.0,1.0,0.5328083989501312,0.4728083989501312,no,263763.00,0
KXNBAGAME-26JAN26PHICHA-PHI,Philadelphia at Charlotte Winner?,2026-01-27,Philadelphia 76ers,Milwaukee Bucks,home,0.54,0.0,1.0,0.7604562737642586,0.22045627376425858,no,77417.00,0
KXNBAGAME-26JAN27SACNYK-SAC,Sacramento at New York Winner?,2026-01-28,New York Knicks,Sacramento Kings,away,0.13,0.0,1.0,0.1294536817102138,-0.0005463182897862129,no,339465.00,0
KXNBAGAME-26JAN27PORWAS-WAS,Portland at Washington Winner?,2026-01-28,Washington Wizards,Portland Trail Blazers,home,0.3,0.3,1.0,0.35096153846153844,0.05096153846153845,yes,423730.00,1
KXNBAGAME-26JAN27BKNPHX-PHX,Brooklyn at Phoenix Winner?,2026-01-28,Phoenix Suns,Brooklyn Nets,home,0.77,0.0,1.0,0.65807962529274,-0.11192037470726002,yes,243916.00,1
KXNBAGAME-26JAN27DETDEN-DET,Detroit at Denver Winner?,2026-01-28,Denver Nuggets,Detroit Pistons,away,0.7,0.0,1.0,0.8801742919389978,0.1801742919389978,yes,254086.00,1
KXNBAGAME-26JAN27NOPOKC-OKC,New Orleans at Oklahoma City Winner?,2026-01-28,New York Knicks,Sacramento Kings,home,0.86,0.0,1.0,0.8009868421052632,-0.05901315789473682,yes,50418.00,1
KXNBAGAME-26JAN27LACUTA-UTA,Los Angeles C at Utah Winner?,2026-01-28,Utah Jazz,Los Angeles Clippers,home,0.26,0.0,1.0,0.4238578680203045,0.1638578680203045,no,437961.00,0
KXNBAGAME-26JAN27MILPHI-PHI,Milwaukee at Philadelphia Winner?,2026-01-28,Philadelphia 76ers,Milwaukee Bucks,home,0.78,0.0,1.0,0.831360946745562,0.05136094674556202,yes,547185.00,1
KXNBAGAME-26JAN28NYKTOR-TOR,New York at Toronto Winner?,2026-01-29,Toronto Raptors,New York Knicks,home,0.55,0.47,0.53,0.7615384615384616,0.21153846153846156,no,1206020.00,0
KXNBAGAME-26JAN28MINDAL-MIN,Minnesota at Dallas Winner?,2026-01-29,Dallas Mavericks,Minnesota Timberwolves,away,0.7,0.7,0.72,0.7785714285714286,0.07857142857142863,yes,433874.00,1
KXNBAGAME-26JAN28ATLBOS-BOS,Atlanta at Boston Winner?,2026-01-29,Boston Celtics,Atlanta Hawks,home,0.68,0.32,0.39,0.327906976744186,-0.35209302325581404,no,385864.00,0
KXNBAGAME-26JAN28GSWUTA-UTA,Golden State at Utah Winner?,2026-01-29,Utah Jazz,Golden State Warriors,home,0.29,0.25,0.27,0.20307167235494883,-0.08692832764505115,no,721969.00,0
KXNBAGAME-26JAN28ORLMIA-ORL,Orlando at Miami Winner?,2026-01-29,Miami Heat,Orlando Magic,away,0.43,0.42,0.43,0.6070528967254408,0.17705289672544083,yes,198077.00,1
KXNBAGAME-26JAN28CHIIND-IND,Chicago at Indiana Winner?,2026-01-29,Indiana Pacers,Chicago Bulls,home,0.43,0.62,0.69,0.3302107728337237,-0.0997892271662763,yes,568690.00,1
KXNBAGAME-26JAN28LALCLE-LAL,Los Angeles L at Cleveland Winner?,2026-01-29,Cleveland Cavaliers,Los Angeles Lakers,away,0.43,0.38,0.41,0.5846153846153845,0.15461538461538454,no,490262.00,0
KXNBAGAME-26JAN28SASHOU-SAS,San Antonio at Houston Winner?,2026-01-29,Houston Rockets,San Antonio Spurs,away,0.41,0.41,0.43,0.2759336099585062,-0.1340663900414938,yes,1291147.00,1
KXNBAGAME-26JAN28CHAMEM-MEM,Charlotte at Memphis Winner?,2026-01-29,Memphis Grizzlies,Charlotte Hornets,home,0.01,0.43,0.45,0.37810945273631846,0.36810945273631845,no,1037310.00,0
KXNBAGAME-26JAN29DETPHX-PHX,Detroit at Phoenix Winner?,2026-01-30,Phoenix Suns,Detroit Pistons,home,0.69,0.0,1.0,0.6689655172413794,-0.02103448275862052,yes,260525.00,1
KXNBAGAME-26JAN29CHADAL-DAL,Charlotte at Dallas Winner?,2026-01-30,Dallas Mavericks,Charlotte Hornets,home,0.44,0.0,1.0,0.26875,-0.17125,no,95313.00,0
KXNBAGAME-26JAN29BKNDEN-DEN,Brooklyn at Denver Winner?,2026-01-30,Denver Nuggets,Brooklyn Nets,home,0.71,0.0,1.0,0.7246376811594202,0.014637681159420213,yes,116232.00,1
KXNBAGAME-26JAN29MIACHI-MIA,Miami at Chicago Winner?,2026-01-30,Chicago Bulls,Miami Heat,away,0.82,0.0,1.0,0.6627906976744187,-0.15720930232558128,yes,142135.00,1
KXNBAGAME-26JAN29MILWAS-WAS,Milwaukee at Washington Winner?,2026-01-30,Washington Wizards,Milwaukee Bucks,home,0.9,0.0,1.0,0.6635071090047394,-0.2364928909952606,yes,87542.00,1
KXNBAGAME-26JAN29OKCMIN-OKC,Oklahoma City at Minnesota Winner?,2026-01-30,Minnesota Timberwolves,Oklahoma City Thunder,away,0.69,0.0,1.0,0.3190045248868778,-0.37099547511312214,no,67138.00,0
KXNBAGAME-26JAN29SACPHI-SAC,Sacramento at Philadelphia Winner?,2026-01-30,Philadelphia 76ers,Sacramento Kings,away,0.44,0.0,1.0,0.21238938053097345,-0.22761061946902655,no,141164.00,0
KXNBAGAME-26JAN29HOUATL-HOU,Houston at Atlanta Winner?,2026-01-30,Atlanta Hawks,Houston Rockets,away,0.94,0.0,1.0,0.6596736596736597,-0.2803263403263403,yes,251180.00,1
KXNBAGAME-26JAN31SASCHA-SAS,San Antonio at Charlotte Winner?,2026-01-31,Charlotte Hornets,San Antonio Spurs,away,0.62,0.0,1.0,0.690744920993228,0.07074492099322804,no,14827.00,0
KXNBAGAME-26JAN30TORORL-TOR,Toronto at Orlando Winner?,2026-01-31,Orlando Magic,Toronto Raptors,away,0.45,0.0,1.0,0.4498714652956298,-0.00012853470437018677,no,158691.00,0
